VF,IF,VB,IB,VC,IC,TIME,PVF,PVB,PVC
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:53,-0.009504000000000002,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:53,-0.009504000000000002,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:54,-0.009504000000000002,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:54,-0.009504000000000002,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:55,-0.009504000000000002,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:55,-0.009504000000000002,7.717475999999999,7.77688
23.75,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:56,-0.0095,7.717475999999999,7.77688
23.76,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:57,-0.009504000000000002,7.717475999999999,7.77688
23.75,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:57,-0.0095,7.717475999999999,7.77688
23.75,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:58,-0.0095,7.717475999999999,7.77688
23.75,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:58,-0.0095,7.717475999999999,7.77688
23.75,-0.4,23.79,324.4,23.71,328.0,2024-01-01 02:02:59,-0.0095,7.717475999999999,7.77688
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:02:59,-0.0095,7.714232,7.77688
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:03:00,-0.0095,7.714232,7.77688
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:03:00,-0.0095,7.714232,7.77688
23.75,-0.4,23.78,324.4,23.7,328.0,2024-01-01 02:03:01,-0.0095,7.714232,7.773599999999999
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:03:02,-0.0095,7.714232,7.77688
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:03:02,-0.0095,7.714232,7.77688
23.75,-0.4,23.78,324.4,23.7,328.0,2024-01-01 02:03:03,-0.0095,7.714232,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:03,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.4,23.71,328.0,2024-01-01 02:03:04,-0.0095,7.714232,7.77688
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:04,-0.009496000000000001,7.695208000000001,7.754639999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:05,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.4,23.7,328.0,2024-01-01 02:03:05,-0.0095,7.714232,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:06,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.4,23.7,328.0,2024-01-01 02:03:07,-0.0095,7.714232,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:07,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:08,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:08,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:09,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:09,-0.0095,7.70472,7.773599999999999
23.75,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:10,-0.0095,7.70472,7.76412
23.75,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:10,-0.0095,7.70472,7.76412
23.75,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:11,-0.0095,7.70472,7.76412
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:12,-0.0095,7.70472,7.773599999999999
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:12,-0.009496000000000001,7.70472,7.76412
23.75,-0.4,23.78,324.0,23.7,328.0,2024-01-01 02:03:13,-0.0095,7.70472,7.773599999999999
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:13,-0.009496000000000001,7.70472,7.76412
23.75,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:14,-0.0095,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:14,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.77,324.0,23.69,327.2,2024-01-01 02:03:15,-0.009496000000000001,7.701479999999999,7.751368
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:15,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:16,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:17,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:17,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:18,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:18,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:19,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:19,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:20,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:20,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:21,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:21,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:22,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:23,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:23,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:24,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:24,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:25,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:25,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:26,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:27,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:27,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:28,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,324.0,23.7,327.6,2024-01-01 02:03:28,-0.009496000000000001,7.70472,7.76412
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:29,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:29,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:30,-0.009496000000000001,7.695208000000001,7.754639999999999
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:31,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:31,-0.009496000000000001,7.695208000000001,7.754639999999999
23.74,-0.4,23.78,323.6,23.7,327.6,2024-01-01 02:03:32,-0.009496000000000001,7.695208000000001,7.76412
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:32,-0.009496000000000001,7.695208000000001,7.754639999999999
23.73,0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:33,0.009492,7.679232,7.738624
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:33,-0.009496000000000001,7.695208000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:34,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.78,323.6,23.7,327.2,2024-01-01 02:03:35,-0.009496000000000001,7.695208000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:35,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:36,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:36,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:37,-0.009496000000000001,7.691972000000001,7.751368
23.72,-1.2,23.76,322.8,23.68,326.8,2024-01-01 02:03:37,-0.028464,7.669728000000001,7.738624
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:38,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:38,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:39,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.7,327.2,2024-01-01 02:03:40,-0.009496000000000001,7.691972000000001,7.754639999999999
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:40,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:41,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:41,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:42,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:42,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:43,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:43,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:44,-0.009496000000000001,7.6824639999999995,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:45,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.6,23.69,327.2,2024-01-01 02:03:45,-0.009496000000000001,7.691972000000001,7.751368
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:46,-0.009496000000000001,7.6824639999999995,7.751368
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:46,-0.009496000000000001,7.6824639999999995,7.751368
23.74,-0.4,23.77,323.2,23.69,326.8,2024-01-01 02:03:47,-0.009496000000000001,7.6824639999999995,7.741892000000001
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:47,-0.009496000000000001,7.6824639999999995,7.751368
23.72,-0.4,23.75,323.6,23.68,326.4,2024-01-01 02:03:48,-0.009488,7.685500000000001,7.729151999999999
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:48,-0.009496000000000001,7.6824639999999995,7.751368
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:49,-0.009496000000000001,7.6824639999999995,7.751368
23.73,-0.4,23.77,323.2,23.69,326.8,2024-01-01 02:03:50,-0.009492,7.6824639999999995,7.741892000000001
23.74,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:50,-0.009496000000000001,7.6824639999999995,7.751368
23.73,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:51,-0.009492,7.6824639999999995,7.751368
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:51,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,327.2,2024-01-01 02:03:52,-0.009492,7.679232,7.751368
23.73,-0.4,23.77,323.2,23.69,327.2,2024-01-01 02:03:52,-0.009492,7.6824639999999995,7.751368
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:53,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:53,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:54,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:55,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:55,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.69,326.8,2024-01-01 02:03:56,-0.009492,7.679232,7.741892000000001
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:56,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:57,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:57,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:58,-0.009492,7.679232,7.738624
23.73,-0.8,23.76,323.2,23.68,326.8,2024-01-01 02:03:58,-0.018984,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:59,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:03:59,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:00,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:01,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:01,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:02,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:02,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:03,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:03,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:04,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:05,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:05,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:06,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:06,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,323.2,23.68,326.8,2024-01-01 02:04:07,-0.009492,7.679232,7.738624
23.73,-0.4,23.76,322.8,23.68,326.8,2024-01-01 02:04:07,-0.009492,7.669728000000001,7.738624
23.72,-0.4,23.76,322.8,23.68,326.8,2024-01-01 02:04:08,-0.009488,7.669728000000001,7.738624
23.72,-0.4,23.76,322.8,23.68,326.8,2024-01-01 02:04:09,-0.009488,7.669728000000001,7.738624
23.72,-0.4,23.76,322.8,23.68,326.4,2024-01-01 02:04:09,-0.009488,7.669728000000001,7.729151999999999
23.72,-0.4,23.75,322.8,23.68,326.8,2024-01-01 02:04:10,-0.009488,7.6665,7.738624
23.72,-0.4,23.76,322.8,23.68,326.4,2024-01-01 02:04:10,-0.009488,7.669728000000001,7.729151999999999
23.72,-0.4,23.76,322.8,23.68,326.8,2024-01-01 02:04:11,-0.009488,7.669728000000001,7.738624
23.72,-0.4,23.76,322.8,23.68,326.8,2024-01-01 02:04:12,-0.009488,7.669728000000001,7.738624
23.72,-0.4,23.75,322.8,23.68,326.4,2024-01-01 02:04:12,-0.009488,7.6665,7.729151999999999
23.72,-0.4,23.75,322.8,23.68,326.8,2024-01-01 02:04:13,-0.009488,7.6665,7.738624
23.72,-0.4,23.75,322.8,23.68,326.4,2024-01-01 02:04:13,-0.009488,7.6665,7.729151999999999
23.72,-0.4,23.75,322.8,23.68,326.4,2024-01-01 02:04:14,-0.009488,7.6665,7.729151999999999
23.72,-0.4,23.75,322.8,23.68,326.4,2024-01-01 02:04:14,-0.009488,7.6665,7.729151999999999
23.7,0.0,23.74,322.8,23.66,326.0,2024-01-01 02:04:15,0.0,7.663272,7.71316
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:15,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.68,326.4,2024-01-01 02:04:16,-0.009488,7.6665,7.729151999999999
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:17,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:17,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:18,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:18,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:19,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:19,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:20,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:20,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:21,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:21,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:22,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:23,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:23,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:24,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:24,-0.009488,7.6665,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:25,-0.009488,7.6665,7.725888
23.7,0.0,23.74,322.0,23.66,325.6,2024-01-01 02:04:25,0.0,7.64428,7.703696000000001
23.71,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:26,-0.009484,7.6665,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:26,-0.009484,7.656999999999999,7.725888
23.72,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:27,-0.009488,7.656999999999999,7.725888
23.72,-0.4,23.75,322.8,23.67,326.4,2024-01-01 02:04:28,-0.009488,7.6665,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:28,-0.009484,7.656999999999999,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:29,-0.009484,7.656999999999999,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:29,-0.009484,7.656999999999999,7.725888
23.71,-0.4,23.74,322.4,23.67,326.4,2024-01-01 02:04:30,-0.009484,7.653775999999999,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:30,-0.009484,7.656999999999999,7.725888
23.71,-0.4,23.75,322.4,23.67,326.4,2024-01-01 02:04:31,-0.009484,7.656999999999999,7.725888
23.71,-0.4,23.74,322.4,23.67,326.0,2024-01-01 02:04:31,-0.009484,7.653775999999999,7.716420000000001
23.71,-0.4,23.74,322.4,23.67,326.4,2024-01-01 02:04:32,-0.009484,7.653775999999999,7.725888
23.71,-0.4,23.74,322.4,23.67,326.4,2024-01-01 02:04:33,-0.009484,7.653775999999999,7.725888
23.71,-0.4,23.74,322.4,23.67,326.0,2024-01-01 02:04:33,-0.009484,7.653775999999999,7.716420000000001
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:34,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:34,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.67,326.0,2024-01-01 02:04:35,-0.009484,7.653775999999999,7.716420000000001
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:35,-0.009484,7.653775999999999,7.71316
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:36,-0.00948,7.64428,7.703696000000001
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:36,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:37,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:38,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:38,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:39,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:39,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:40,-0.009484,7.653775999999999,7.71316
23.7,0.0,23.73,322.0,23.65,325.2,2024-01-01 02:04:40,0.0,7.64106,7.69098
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:41,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:42,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:42,-0.009484,7.64428,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:43,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:43,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:44,-0.009484,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:44,-0.009484,7.653775999999999,7.71316
23.7,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:45,-0.00948,7.653775999999999,7.71316
23.71,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:46,-0.009484,7.64428,7.71316
23.7,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:46,-0.00948,7.653775999999999,7.71316
23.71,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:47,-0.009484,7.653775999999999,7.71316
23.7,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:47,-0.00948,7.653775999999999,7.71316
23.7,-0.4,23.74,322.4,23.66,326.0,2024-01-01 02:04:48,-0.00948,7.653775999999999,7.71316
23.7,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:48,-0.00948,7.64428,7.71316
23.7,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:49,-0.00948,7.64428,7.71316
23.7,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:49,-0.00948,7.64428,7.71316
23.7,-0.4,23.74,322.0,23.66,326.0,2024-01-01 02:04:50,-0.00948,7.64428,7.71316
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:51,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:51,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:52,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:52,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:53,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:53,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.73,321.6,23.65,325.2,2024-01-01 02:04:54,-0.00948,7.6315680000000015,7.69098
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:54,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:55,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:56,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:56,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:57,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:57,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:58,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:58,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:59,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:04:59,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:00,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:01,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:01,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:02,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:02,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:03,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:03,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:04,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:04,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:05,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,321.6,23.66,325.6,2024-01-01 02:05:06,-0.00948,7.634784,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:06,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:07,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:07,-0.00948,7.64428,7.703696000000001
23.7,-0.4,23.74,322.0,23.66,325.6,2024-01-01 02:05:08,-0.00948,7.64428,7.703696000000001
